ZIP_CODE,Month,Hour,Sol Rad (Ly/day),Air Temp (F),Wind Speed (mph)
96129,8,500,0.161,42.265,2.11
96129,8,600,67.839,42.168,2.11
96129,8,700,335.516,49.423,2.348
96129,8,800,695.032,57.99,2.552
96129,8,900,1070.645,65.472,3.052
96129,8,1000,1398.065,72.007,4.206
96129,8,1100,1624.355,77.33,6.4
96129,8,1200,1767.226,80.18,8.381
96129,8,1300,1784.097,81.877,9.4
96129,8,1400,1687.355,82.703,10.3
96129,8,1500,1411.065,82.955,10.697
96129,8,1600,1118.032,82.107,10.497
96129,8,1700,775.774,80.397,10.41
96129,8,1800,395.742,77.541,9.229
96129,8,1900,97.806,71.19,6.735
96129,8,2000,1.355,65.437,5.106
96129,8,2100,0.0,61.807,4.319
96129,8,2200,0.0,57.897,3.955
96129,8,2300,0.0,54.468,3.297
96129,8,2400,0.0,51.726,2.639
96129,9,100,0.0,44.303,2.35
96129,9,200,0.0,42.32,2.277
96129,9,300,0.0,40.84,2.253
96129,9,400,0.0,39.273,2.383
96129,9,500,0.0,37.9,2.18
96129,9,600,11.467,37.053,2.353
96129,9,700,218.7,40.687,1.98
96129,9,800,583.933,50.713,2.287
96129,9,900,963.933,59.573,3.527
96129,9,1000,1239.833,66.557,5.193
96129,9,1100,1434.333,72.673,7.13
96129,9,1200,1558.9,76.247,8.947
96129,9,1300,1570.1,77.97,9.97
96129,9,1400,1435.633,78.637,10.09
96129,9,1500,1195.2,78.68,10.177
96129,9,1600,846.967,77.3,10.14
96129,9,1700,519.1,75.217,9.507
96129,9,1800,171.276,70.238,7.838
96129,9,1900,7.3,63.35,5.727
96129,9,2000,0.0,59.4,4.617
96129,9,2100,0.0,56.297,4.073
96129,9,2200,0.0,52.51,3.257
96129,9,2300,0.0,48.79,2.64
96129,9,2400,0.0,46.213,2.473
96129,10,100,0.0,37.01,3.158
96129,10,200,0.0,35.216,3.035
96129,10,300,0.0,33.726,2.755
96129,10,400,0.0,32.629,2.855
96129,10,500,0.0,31.926,2.768
96129,10,600,0.452,30.987,2.781
96129,10,700,86.355,32.103,2.329
96129,10,800,362.452,40.232,2.481
96129,10,900,687.258,48.832,3.426
96129,10,1000,971.806,55.197,4.694
96129,10,1100,1138.484,60.684,5.523
96129,10,1200,1237.355,65.003,7.09
96129,10,1300,1248.0,67.535,8.735
96129,10,1400,1088.871,68.452,9.906
96129,10,1500,842.677,68.361,10.048
96129,10,1600,549.452,67.01,9.635
96129,10,1700,228.194,63.677,7.961
96129,10,1800,16.032,57.097,6.345
96129,10,1900,0.0,52.967,5.14
96129,10,2000,0.0,49.542,4.229
96129,10,2100,0.0,46.461,3.665
96129,10,2200,0.0,42.652,3.965
96129,10,2300,0.0,40.113,3.542
96129,10,2400,0.0,38.384,3.171
96129,11,100,0.0,30.297,5.25
96129,11,200,0.0,29.023,4.7
96129,11,300,0.0,28.113,4.833
96129,11,400,0.0,27.273,4.98
96129,11,500,0.0,26.767,5.027
96129,11,600,0.0,26.62,5.337
96129,11,700,7.567,26.21,4.967
96129,11,800,145.2,28.46,4.687
96129,11,900,393.0,33.223,5.123
96129,11,1000,672.567,37.72,6.393
96129,11,1100,830.933,41.297,7.613
96129,11,1200,961.067,43.77,7.853
96129,11,1300,847.367,45.223,8.477
96129,11,1400,713.4,46.143,9.137
96129,11,1500,495.667,46.193,8.423
96129,11,1600,258.3,44.993,8.05
96129,11,1700,49.167,41.56,6.827
96129,11,1800,0.133,37.713,5.307
96129,11,1900,0.0,36.52,5.7
96129,11,2000,0.0,35.633,6.043
96129,11,2100,0.0,34.487,5.647
96129,11,2200,0.0,33.233,5.393
96129,11,2300,0.0,32.157,4.77
96129,11,2400,0.0,31.017,4.853
96129,12,100,0.032,29.155,4.255
96129,12,200,0.0,28.768,4.09
96129,12,300,0.0,28.258,4.026
96129,12,400,0.0,27.455,4.155
96129,12,500,0.0,27.355,4.058
96129,12,600,0.032,27.419,3.852
96129,12,700,0.516,27.358,4.219
96129,12,800,45.452,27.503,4.161
96129,12,900,237.419,31.09,4.058
96129,12,1000,475.29,34.526,4.945
96129,12,1100,692.0,37.806,5.494
96129,12,1200,791.548,40.855,5.923
96129,12,1300,760.742,42.961,6.735
96129,12,1400,631.677,44.032,6.371
96129,12,1500,458.71,44.481,6.177
96129,12,1600,225.194,43.032,6.423
96129,12,1700,32.484,39.213,6.371
96129,12,1800,0.097,36.439,5.784
96129,12,1900,0.032,35.206,5.742
96129,12,2000,0.032,33.439,4.7
96129,12,2100,0.032,32.403,4.474
96129,12,2200,0.0,31.671,4.158
96129,12,2300,0.0,30.542,4.187
96129,12,2400,0.0,30.097,4.813
96130,1,100,0.355,31.413,3.19
96130,1,200,0.419,31.074,3.297
96130,1,300,0.355,31.171,3.645
96130,1,400,0.387,31.197,3.584
96130,1,500,0.355,31.377,4.013
96130,1,600,0.419,31.142,3.91
96130,1,700,0.484,31.084,3.713
96130,1,800,25.258,31.729,3.355
96130,1,900,157.097,34.448,3.571
96130,1,1000,359.968,37.987,4.342
96130,1,1100,535.0,40.403,4.829
96130,1,1200,598.355,41.987,5.319
96130,1,1300,632.419,43.245,5.245
96130,1,1400,573.129,44.261,5.374
96130,1,1500,473.355,44.642,5.642
96130,1,1600,262.355,44.152,5.484
96130,1,1700,63.871,41.319,4.839
96130,1,1800,2.742,37.887,4.771
96130,1,1900,0.355,36.042,4.323
96130,1,2000,0.323,34.89,4.087
96130,1,2100,0.452,33.742,3.681
96130,1,2200,0.323,33.306,3.635
96130,1,2300,0.323,32.906,3.626
96130,1,2400,0.29,32.294,3.313
96130,2,100,0.31,31.745,3.166
96130,2,200,0.345,30.728,2.838
96130,2,300,0.241,30.431,3.0
96130,2,400,0.172,30.124,2.879
96130,2,500,0.138,29.686,3.266
96130,2,600,0.207,29.366,2.879
96130,2,700,5.517,29.238,3.331
96130,2,800,107.31,30.283,3.072
96130,2,900,298.276,33.307,3.421
96130,2,1000,526.759,36.545,3.879
96130,2,1100,776.69,39.548,4.231
96130,2,1200,837.448,41.621,4.81
96130,2,1300,886.034,43.362,6.114
96130,2,1400,767.345,44.241,6.248
96130,2,1500,634.172,44.759,6.341
96130,2,1600,415.448,44.49,5.921
96130,2,1700,202.517,43.217,5.348
96130,2,1800,27.69,39.938,4.486
96130,2,1900,0.621,37.469,4.145
96130,2,2000,0.517,35.407,3.603
96130,2,2100,0.379,34.138,3.655
96130,2,2200,0.379,33.466,3.848
96130,2,2300,0.414,32.538,3.655
96130,2,2400,0.276,31.866,3.528
96130,3,100,0.516,34.442,4.874
96130,3,200,0.484,33.781,4.706
96130,3,300,0.516,32.835,4.445
96130,3,400,0.387,32.016,4.116
96130,3,500,0.484,31.597,4.068
96130,3,600,1.742,31.287,3.661
96130,3,700,65.387,31.732,3.752
96130,3,800,307.774,35.758,3.974
96130,3,900,636.161,39.774,4.945
96130,3,1000,871.548,42.842,5.832
96130,3,1100,1048.806,45.074,7.071
96130,3,1200,1186.548,46.59,7.913
96130,3,1300,1186.71,47.677,7.606
96130,3,1400,1106.452,48.226,7.735
96130,3,1500,1019.419,48.903,8.287
96130,3,1600,732.677,48.516,8.597
96130,3,1700,399.387,47.416,8.413
96130,3,1800,125.467,45.243,6.963
96130,3,1900,5.258,41.577,5.735
96130,3,2000,0.323,39.342,5.016
96130,3,2100,0.419,38.035,4.652
96130,3,2200,0.516,37.016,4.439
96130,3,2300,0.355,36.0,4.435
96130,3,2400,0.548,34.939,4.087
96130,4,100,0.367,38.37,4.057
96130,4,200,0.5,36.94,3.51
96130,4,300,0.5,35.903,3.277
96130,4,400,0.5,34.907,2.913
96130,4,500,0.9,33.767,2.72
96130,4,600,45.2,33.707,2.76
96130,4,700,288.133,39.02,2.767
96130,4,800,650.767,45.56,3.237
96130,4,900,998.1,50.013,4.19
96130,4,1000,1215.333,52.877,4.74
96130,4,1100,1437.4,55.21,5.377
96130,4,1200,1473.9,56.787,6.393
96130,4,1300,1515.0,58.307,7.267
96130,4,1400,1388.467,59.5,7.603
96130,4,1500,1224.933,59.967,7.417
96130,4,1600,972.233,59.937,8.317
96130,4,1700,621.867,58.853,8.717
96130,4,1800,285.767,56.63,8.0
96130,4,1900,49.933,51.897,6.38
96130,4,2000,0.333,47.657,5.74
96130,4,2100,0.167,45.12,4.567
96130,4,2200,0.133,42.667,4.28
96130,4,2300,0.167,41.277,3.99
96130,4,2400,0.2,39.95,4.047
96130,5,100,0.129,41.965,3.277
96130,5,200,0.226,40.565,2.99
96130,5,300,0.194,38.994,3.026
96130,5,400,0.161,37.535,2.965
96130,5,500,8.29,36.681,2.755
96130,5,600,166.516,40.052,2.532
96130,5,700,495.516,49.287,2.519
96130,5,800,867.2,55.393,3.03
96130,5,900,1212.333,58.877,4.177
96130,5,1000,1512.129,60.903,5.039
96130,5,1100,1703.742,63.119,5.816
96130,5,1200,1806.387,64.942,6.5
96130,5,1300,1840.581,66.865,6.69
96130,5,1400,1706.548,67.974,7.245
96130,5,1500,1500.581,68.735,7.632
96130,5,1600,1234.194,69.0,7.781
96130,5,1700,866.419,68.258,7.494
96130,5,1800,476.452,66.429,7.471
96130,5,1900,150.323,62.223,6.6
96130,5,2000,5.567,55.007,5.21
96130,5,2100,0.032,52.013,4.332
96130,5,2200,0.032,48.987,3.658
96130,5,2300,0.032,46.832,3.577
96130,5,2400,0.065,44.613,3.19
96130,6,100,0.0,53.17,2.79
96130,6,200,0.0,51.233,2.93
96130,6,300,0.033,49.347,2.873
96130,6,400,0.0,48.087,2.743
96130,6,500,18.3,46.823,2.627
96130,6,600,214.367,52.52,2.15
96130,6,700,552.833,61.753,1.977
96130,6,800,911.167,68.077,2.493
96130,6,900,1225.733,72.227,3.423
96130,6,1000,1519.3,75.0,4.157
96130,6,1100,1719.833,77.277,5.677
96130,6,1200,1717.367,78.783,6.607
96130,6,1300,1723.867,80.31,7.453
96130,6,1400,1609.833,81.383,7.827
96130,6,1500,1457.6,82.003,8.4
96130,6,1600,1217.5,82.02,8.387
96130,6,1700,875.0,81.003,8.07
96130,6,1800,560.867,79.343,7.713
96130,6,1900,232.867,75.727,6.67
96130,6,2000,24.367,68.577,5.13
96130,6,2100,0.0,63.823,4.54
96130,6,2200,0.0,61.43,3.933
96130,6,2300,0.0,58.38,3.15
96130,6,2400,0.0,55.8,2.973
96130,7,100,0.0,58.929,2.548
96130,7,200,0.0,56.597,2.513
96130,7,300,0.0,55.374,2.4
96130,7,400,0.0,54.281,2.368
96130,7,500,5.419,52.31,2.258
96130,7,600,145.839,55.006,1.832
96130,7,700,452.419,65.203,1.571
96130,7,800,803.387,73.132,1.787
96130,7,900,1114.774,78.41,2.674
96130,7,1000,1412.935,81.784,3.974
96130,7,1100,1628.839,84.39,4.968
96130,7,1200,1715.323,86.439,5.503
96130,7,1300,1749.71,88.458,6.429
96130,7,1400,1653.226,89.384,6.829
96130,7,1500,1515.548,90.277,7.2
96130,7,1600,1155.871,89.674,7.216
96130,7,1700,833.032,88.216,7.777
96130,7,1800,491.871,86.077,7.89
96130,7,1900,193.323,82.326,7.01
96130,7,2000,19.645,75.413,5.181
96130,7,2100,0.0,70.748,4.306
96130,7,2200,0.032,67.226,3.523
96130,7,2300,0.0,64.126,3.106
96130,7,2400,0.032,61.423,2.806
96130,8,100,0.0,53.542,2.642
96130,8,200,0.0,52.026,2.613
96130,8,300,0.0,49.635,2.332
96130,8,400,0.0,48.042,2.258
96130,8,500,0.065,47.026,2.526
96130,8,600,58.032,47.135,2.013
96130,8,700,324.484,56.019,1.794
96130,8,800,654.032,64.148,1.977
96130,8,900,994.097,69.948,3.006
96130,8,1000,1287.194,73.871,4.358
96130,8,1100,1504.613,77.557,5.342
96130,8,1200,1578.968,78.977,6.194
96130,8,1300,1545.0,81.3,8.045
96130,8,1400,1440.774,82.51,8.168
96130,8,1500,1283.452,83.117,8.342
96130,8,1600,1056.129,83.548,8.726
96130,8,1700,720.419,81.403,8.355
96130,8,1800,370.71,78.523,8.071
96130,8,1900,98.323,74.055,6.774
96130,8,2000,1.387,68.313,5.387
96130,8,2100,0.0,65.177,5.145
96130,8,2200,0.0,61.855,4.242
96130,8,2300,0.0,59.11,3.435
96130,8,2400,0.0,56.31,3.223
96130,9,100,0.0,46.76,2.71
96130,9,200,0.0,45.307,2.727
96130,9,300,0.0,43.503,2.637
96130,9,400,0.0,42.08,2.593
96130,9,500,0.0,41.083,2.43
96130,9,600,10.7,40.147,2.637
96130,9,700,197.8,45.84,2.047
96130,9,800,537.267,57.463,2.037
96130,9,900,875.433,65.127,2.687
96130,9,1000,1162.3,69.913,3.783
96130,9,1100,1384.067,73.103,4.68
96130,9,1200,1471.4,75.49,5.633
96130,9,1300,1505.033,77.167,6.653
96130,9,1400,1347.467,78.337,6.713
96130,9,1500,1139.4,78.657,7.21
96130,9,1600,852.267,78.497,6.843
96130,9,1700,481.967,76.583,6.353
96130,9,1800,167.828,72.197,5.828
96130,9,1900,8.1,63.907,4.577
96130,9,2000,0.0,59.49,3.98
96130,9,2100,0.0,56.253,3.487
96130,9,2200,0.0,53.553,3.157
96130,9,2300,0.0,50.923,3.027
96130,9,2400,0.0,48.72,3.073
96130,10,100,0.0,43.7,2.455
96130,10,200,0.0,41.6,2.327
96130,10,300,0.0,40.18,2.0
96130,10,400,0.0,38.96,2.31
96130,10,500,0.0,37.69,2.24
96130,10,600,0.4,36.31,2.21
96130,10,700,118.0,39.7,1.92
96130,10,800,429.1,53.24,1.54
96130,10,900,769.7,62.82,1.61
96130,10,1000,1045.8,69.34,2.34
96130,10,1100,1252.9,73.48,4.52
96130,10,1200,1352.9,76.85,4.54
96130,10,1300,1302.8,79.62,5.26
96130,10,1400,1151.9,81.49,7.69
96130,10,1500,903.4,81.86,8.75
96130,10,1600,625.0,78.0,7.673
96130,10,1700,287.182,75.464,6.964
96130,10,1800,36.0,68.036,4.882
96130,10,1900,0.0,61.055,4.009
96130,10,2000,0.0,57.636,3.309
96130,10,2100,0.0,53.718,3.155
96130,10,2200,0.0,51.482,2.6
96130,10,2300,0.0,47.573,2.327
96130,10,2400,0.0,44.155,2.582
96130,11,100,0.0,30.59,3.21
96130,11,200,0.0,30.337,3.34
96130,11,300,0.0,30.117,2.867
96130,11,400,0.0,29.54,2.813
96130,11,500,0.0,29.173,3.103
96130,11,600,0.0,28.647,2.953
96130,11,700,5.733,28.407,3.187
96130,11,800,132.933,31.403,3.707
96130,11,900,329.8,36.067,4.4
96130,11,1000,555.233,39.633,4.693
96130,11,1100,666.1,42.143,5.06
96130,11,1200,667.867,43.443,6.153
96130,11,1300,663.9,44.61,6.323
96130,11,1400,559.533,45.157,6.363
96130,11,1500,391.6,44.847,6.213
96130,11,1600,218.167,44.06,5.76
96130,11,1700,31.567,40.537,5.48
96130,11,1800,0.033,37.143,4.47
96130,11,1900,0.0,35.207,4.487
96130,11,2000,0.0,33.973,4.087
96130,11,2100,0.0,33.137,3.817
96130,11,2200,0.0,32.31,3.253
96130,11,2300,0.0,31.147,3.317
96130,11,2400,0.0,30.817,3.11
96130,12,100,0.0,30.377,3.216
96130,12,200,0.0,30.155,3.252
96130,12,300,0.0,29.877,3.271
96130,12,400,0.0,29.69,3.623
96130,12,500,0.0,29.335,3.29
96130,12,600,0.0,29.426,3.606
96130,12,700,0.032,28.468,3.477
96130,12,800,33.258,28.639,3.452
96130,12,900,153.129,31.074,3.645
96130,12,1000,304.677,33.642,3.726
96130,12,1100,491.71,36.255,3.581
96130,12,1200,543.097,38.165,3.932
96130,12,1300,538.935,39.313,4.535
96130,12,1400,514.226,40.294,4.716
96130,12,1500,373.355,40.784,4.481
96130,12,1600,153.613,39.803,4.381
96130,12,1700,16.194,36.994,4.01
96130,12,1800,0.032,35.21,3.713
96130,12,1900,0.032,33.884,3.51
96130,12,2000,0.032,33.068,3.184
96130,12,2100,0.065,32.542,3.09
96130,12,2200,0.032,32.068,3.19
96130,12,2300,0.0,31.671,3.058
96130,12,2400,0.032,31.177,3.481
96133,1,100,0.0,32.042,7.823
96133,1,200,0.0,31.745,8.481
96133,1,300,0.0,31.871,7.955
96133,1,400,0.0,31.761,7.816
96133,1,500,0.0,31.626,7.845
96133,1,600,0.0,31.319,7.455
96133,1,700,0.032,30.823,8.132
96133,1,800,54.29,31.297,7.732
96133,1,900,272.774,35.313,7.152
96133,1,1000,546.935,39.561,6.784
96133,1,1100,724.677,41.455,7.677
96133,1,1200,828.161,42.642,8.387
96133,1,1300,782.452,43.903,8.994
96133,1,1400,788.516,44.455,9.332
96133,1,1500,562.71,44.532,9.548
96133,1,1600,295.0,43.277,9.258
96133,1,1700,57.258,39.681,8.613
96133,1,1800,1.29,36.503,8.69
96133,1,1900,0.0,35.668,9.31
96133,1,2000,0.0,34.581,8.861
96133,1,2100,0.0,34.094,7.461
96133,1,2200,0.0,33.458,8.497
96133,1,2300,0.0,33.013,8.59
96133,1,2400,0.0,32.774,8.226
96133,2,100,0.0,30.886,7.555
96133,2,200,0.0,30.186,7.538
96133,2,300,0.0,29.99,8.262
96133,2,400,0.0,29.448,7.928
96133,2,500,0.0,29.39,7.59
96133,2,600,0.0,28.731,7.617
96133,2,700,5.862,28.21,6.921
96133,2,800,170.759,30.203,7.617
96133,2,900,446.138,33.721,7.438
96133,2,1000,754.931,36.755,7.448
96133,2,1100,1001.724,38.779,8.293
96133,2,1200,1128.828,40.693,9.252
96133,2,1300,1145.552,42.269,9.569
96133,2,1400,1000.828,42.676,10.221
96133,2,1500,730.655,42.207,10.01
96133,2,1600,479.31,41.207,9.031
96133,2,1700,189.586,39.748,8.397
96133,2,1800,19.793,36.283,8.748
96133,2,1900,0.0,34.024,8.762
96133,2,2000,0.0,33.034,8.079
96133,2,2100,0.0,32.314,7.655
96133,2,2200,0.0,31.866,7.972
96133,2,2300,0.0,31.893,8.228
96133,2,2400,0.0,31.745,8.248
96133,3,100,0.0,33.903,9.152
96133,3,200,0.0,33.268,8.529
96133,3,300,0.0,33.158,7.965
96133,3,400,0.0,33.174,8.474
96133,3,500,0.0,32.768,7.826
96133,3,600,0.613,32.326,8.494
96133,3,700,85.968,33.277,8.497
96133,3,800,397.677,37.081,7.794
96133,3,900,749.484,40.352,8.384
96133,3,1000,1083.839,42.368,9.984
96133,3,1100,1328.871,43.681,10.994
96133,3,1200,1463.065,45.145,12.323
96133,3,1300,1392.548,45.826,13.361
96133,3,1400,1257.548,46.181,13.048
96133,3,1500,1006.032,46.074,13.387
96133,3,1600,684.065,44.952,13.506
96133,3,1700,365.871,43.497,12.094
96133,3,1800,95.806,41.439,11.142
96133,3,1900,2.194,38.806,10.826
96133,3,2000,0.0,37.297,10.484
96133,3,2100,0.0,35.955,9.861
96133,3,2200,0.0,35.365,9.155
96133,3,2300,0.0,34.981,9.235
96133,3,2400,0.0,34.2,8.406
96133,4,100,0.0,36.917,5.33
96133,4,200,0.0,35.91,5.473
96133,4,300,0.0,34.553,5.17
96133,4,400,0.0,33.76,5.353
96133,4,500,0.033,32.923,5.467
96133,4,600,55.233,33.683,4.857
96133,4,700,364.2,41.41,4.323
96133,4,800,783.2,46.92,4.707
96133,4,900,1209.633,49.717,5.553
96133,4,1000,1489.367,52.08,7.08
96133,4,1100,1640.067,53.98,7.827
96133,4,1200,1753.067,55.727,8.647
96133,4,1300,1728.267,57.23,9.45
96133,4,1400,1579.167,58.05,10.713
96133,4,1500,1301.467,58.117,11.37
96133,4,1600,983.333,57.363,11.64
96133,4,1700,602.7,55.87,11.167
96133,4,1800,226.0,52.973,10.803
96133,4,1900,20.867,48.56,9.617
96133,4,2000,0.0,45.8,8.427
96133,4,2100,0.0,43.87,7.637
96133,4,2200,0.0,41.48,6.353
96133,4,2300,0.0,40.307,5.643
96133,4,2400,0.0,38.827,5.36
96133,5,100,0.0,41.565,5.2
96133,5,200,0.0,40.029,5.361
96133,5,300,0.0,38.984,5.145
96133,5,400,0.0,37.523,4.842
96133,5,500,6.742,37.252,5.174
96133,5,600,204.161,42.284,4.806
96133,5,700,605.742,51.329,4.023
96133,5,800,1030.355,54.687,5.174
96133,5,900,1403.613,56.781,5.994
96133,5,1000,1698.161,58.887,6.716
96133,5,1100,1903.871,61.113,7.458
96133,5,1200,1940.71,62.729,8.284
96133,5,1300,1880.677,64.145,9.039
96133,5,1400,1606.806,64.723,9.687
96133,5,1500,1313.194,64.726,9.871
96133,5,1600,1103.935,64.494,10.032
96133,5,1700,707.968,63.319,9.794
96133,5,1800,366.258,61.484,9.055
96133,5,1900,59.226,57.261,7.455
96133,5,2000,2.516,54.081,7.7
96133,5,2100,0.0,51.584,6.987
96133,5,2200,0.0,48.348,5.858
96133,5,2300,0.0,45.187,5.332
96133,5,2400,0.0,43.503,5.442
96133,6,100,0.0,54.687,5.227
96133,6,200,0.0,53.447,5.54
96133,6,300,0.0,52.353,5.373
96133,6,400,0.0,51.137,5.49
96133,6,500,16.2,50.177,5.66
96133,6,600,254.133,57.05,5.253
96133,6,700,618.3,66.123,4.803
96133,6,800,1020.333,70.207,5.323
96133,6,900,1393.567,71.813,6.45
96133,6,1000,1664.767,73.677,7.387
96133,6,1100,1857.5,75.923,8.03
96133,6,1200,1965.667,78.24,8.817
96133,6,1300,1927.8,79.71,9.877
96133,6,1400,1748.367,80.473,10.423
96133,6,1500,1483.733,80.463,10.923
96133,6,1600,1162.467,79.423,10.933
96133,6,1700,827.367,78.09,10.42
96133,6,1800,499.1,76.09,9.183
96133,6,1900,119.567,71.483,7.97
96133,6,2000,8.767,67.063,8.137
96133,6,2100,0.0,64.14,7.153
96133,6,2200,0.0,60.903,6.313
96133,6,2300,0.0,58.383,5.47
96133,6,2400,0.0,56.34,5.31
96133,7,100,0.0,59.639,5.303
96133,7,200,0.0,58.203,5.148
96133,7,300,0.0,56.923,5.045
96133,7,400,0.0,55.51,5.071
96133,7,500,4.903,54.71,5.194
96133,7,600,173.516,59.532,4.684
96133,7,700,534.484,70.058,4.0
96133,7,800,931.548,76.497,3.832
96133,7,900,1307.548,79.529,5.268
96133,7,1000,1635.065,82.003,6.797
96133,7,1100,1837.613,84.716,7.513
96133,7,1200,1818.097,86.765,7.874
96133,7,1300,1726.935,88.094,9.135
96133,7,1400,1605.258,88.577,10.106
96133,7,1500,1377.806,87.79,10.881
96133,7,1600,1110.645,86.697,10.874
96133,7,1700,771.419,85.113,10.523
96133,7,1800,452.194,83.052,9.865
96133,7,1900,106.548,78.352,7.961
96133,7,2000,8.581,72.726,6.868
96133,7,2100,0.0,69.148,6.255
96133,7,2200,0.0,64.958,5.668
96133,7,2300,0.0,63.165,5.352
96133,7,2400,0.0,60.845,5.448
96133,8,100,0.0,56.403,5.79
96133,8,200,0.0,55.41,6.006
96133,8,300,0.0,54.448,6.165
96133,8,400,0.0,53.639,6.058
96133,8,500,0.258,52.345,5.955
96133,8,600,77.452,53.139,5.574
96133,8,700,411.452,62.823,5.274
96133,8,800,833.613,69.919,6.287
96133,8,900,1205.032,74.07,7.723
96133,8,1000,1524.484,77.053,9.213
96133,8,1100,1738.0,80.317,10.265
96133,8,1200,1867.323,82.334,11.161
96133,8,1300,1729.677,83.321,11.216
96133,8,1400,1589.613,83.845,11.994
96133,8,1500,1378.774,83.207,12.116
96133,8,1600,1054.194,82.966,12.003
96133,8,1700,687.29,80.562,12.213
96133,8,1800,314.871,77.393,11.703
96133,8,1900,31.129,71.677,9.535
96133,8,2000,0.839,67.927,8.916
96133,8,2100,0.0,65.803,7.868
96133,8,2200,0.0,63.287,7.174
96133,8,2300,0.0,60.75,6.574
96133,8,2400,0.0,58.377,6.126
96133,9,100,0.0,51.463,5.673
96133,9,200,0.0,49.81,5.777
96133,9,300,0.0,48.687,5.417
96133,9,400,0.0,48.02,5.44
96133,9,500,0.0,47.417,5.59
96133,9,600,13.033,47.347,5.527
96133,9,700,266.367,53.483,5.143
96133,9,800,677.3,63.067,4.433
96133,9,900,1066.6,67.67,5.11
96133,9,1000,1362.633,69.833,7.35
96133,9,1100,1492.667,71.437,8.99
96133,9,1200,1608.3,73.367,9.663
96133,9,1300,1539.1,74.97,10.307
96133,9,1400,1410.533,76.17,10.803
96133,9,1500,1143.933,76.147,11.027
96133,9,1600,788.267,75.27,10.203
96133,9,1700,435.9,73.503,9.19
96133,9,1800,110.966,68.169,8.517
96133,9,1900,3.533,62.873,7.73
96133,9,2000,0.0,59.693,7.003
96133,9,2100,0.0,57.167,6.43
96133,9,2200,0.0,54.617,5.67
96133,9,2300,0.0,53.243,5.66
96133,9,2400,0.0,52.207,5.683
96133,10,100,0.0,44.981,6.148
96133,10,200,0.0,43.655,5.955
96133,10,300,0.0,42.658,6.084
96133,10,400,0.0,42.368,6.426
96133,10,500,0.0,42.3,6.355
96133,10,600,0.484,42.094,6.281
96133,10,700,103.742,43.687,5.877
96133,10,800,427.71,52.465,5.306
96133,10,900,778.839,58.423,6.2
96133,10,1000,1101.581,61.929,7.326
96133,10,1100,1276.161,63.935,9.094
96133,10,1200,1289.419,65.329,9.439
96133,10,1300,1242.452,66.865,9.997
96133,10,1400,1010.581,67.139,9.916
96133,10,1500,795.806,67.319,10.035
96133,10,1600,502.484,66.119,10.068
96133,10,1700,158.387,62.445,9.165
96133,10,1800,11.0,56.845,7.571
96133,10,1900,0.0,53.657,6.877
96133,10,2000,0.032,51.313,6.706
96133,10,2100,0.0,48.852,5.961
96133,10,2200,0.0,47.019,6.113
96133,10,2300,0.0,45.529,6.152
96133,10,2400,0.0,45.406,6.516
96133,11,100,0.0,32.503,7.823
96133,11,200,0.0,31.463,7.807
96133,11,300,0.0,30.737,8.237
96133,11,400,0.0,30.217,8.187
96133,11,500,0.0,29.8,7.667
96133,11,600,0.0,29.987,7.603
96133,11,700,9.3,29.647,7.423
96133,11,800,195.7,33.803,7.577
96133,11,900,468.567,39.267,7.87
96133,11,1000,729.733,41.747,9.137
96133,11,1100,916.167,43.733,10.03
96133,11,1200,976.867,45.37,10.003
96133,11,1300,905.8,46.003,10.403
96133,11,1400,728.1,46.513,10.037
96133,11,1500,530.3,46.397,9.97
96133,11,1600,223.6,44.713,9.487
96133,11,1700,24.9,39.737,9.13
96133,11,1800,0.033,37.11,9.15
96133,11,1900,0.0,35.777,8.62
96133,11,2000,0.0,35.21,8.063
96133,11,2100,0.0,34.243,8.373
96133,11,2200,0.0,33.32,7.64
96133,11,2300,0.0,32.743,7.983
96133,11,2400,0.0,32.877,8.22
96133,12,100,0.0,33.426,7.894
96133,12,200,0.0,33.374,8.503
96133,12,300,0.0,33.226,8.694
96133,12,400,0.0,32.774,8.216
96133,12,500,0.0,32.268,8.09
96133,12,600,0.0,31.706,7.677
96133,12,700,0.194,30.971,7.552
96133,12,800,67.613,32.116,7.503
96133,12,900,302.097,37.542,7.016
96133,12,1000,558.742,41.071,7.235
96133,12,1100,733.355,43.126,7.552
96133,12,1200,822.194,44.329,8.032
96133,12,1300,832.194,46.197,8.371
96133,12,1400,703.194,46.655,9.194
96133,12,1500,461.355,46.152,8.465
96133,12,1600,193.71,44.09,7.626
96133,12,1700,21.161,38.019,7.548
96133,12,1800,0.0,35.729,7.284
96133,12,1900,0.0,35.116,7.677
96133,12,2000,0.0,35.152,6.903
96133,12,2100,0.0,34.997,6.887
96133,12,2200,0.0,34.561,6.745
96133,12,2300,0.0,34.361,6.606
96133,12,2400,0.0,34.229,7.635
96134,1,100,0.032,31.955,3.91
96134,1,200,0.097,32.068,3.929
96134,1,300,0.032,32.613,4.197
96134,1,400,0.065,32.303,3.748
96134,1,500,0.032,32.274,4.006
96134,1,600,0.032,31.965,4.19
96134,1,700,0.032,31.926,4.19
96134,1,800,14.935,31.748,4.026
96134,1,900,107.71,33.384,4.435
96134,1,1000,218.226,36.026,5.432
96134,1,1100,435.774,38.61,6.329
96134,1,1200,531.258,40.306,7.542
